Category,Upload date,Title,link
タイヤ関連,2013年02月18日,横浜ゴム、ジュネーブモーターショー2013に出展,https://www.y-yokohama.com/release/?id=2035&lang=ja&sp=800
タイヤ関連,2013年02月14日,北米市場向けトラック用超偏平シングルタイヤを発売、ドライブ軸用タイヤ「TY517」、トレーラー軸用タイヤ「RY407」,https://www.y-yokohama.com/release/?id=2022&lang=ja&sp=820
タイヤ関連,2013年01月28日,ヨコハマタイヤの低燃費タイヤ「BluEarth（ブルーアース）」 、人気アーティスト・秦 基博とタイアップした新テレビCMを放映開始,https://www.y-yokohama.com/release/?id=2015&lang=ja&sp=820
タイヤ関連,2013年01月28日,ヨコハマタイヤの「ブルーアース」が「スバル プレオ プラス」に新車装着,https://www.y-yokohama.com/release/?id=2014&lang=ja&sp=820
タイヤ関連,2013年01月18日,ヨコハマタイヤの「ADVAN」が メルセデス・ベンツ新型Aクラス・Bクラスに新車装着,https://www.y-yokohama.com/release/?id=2012&lang=ja&sp=820
タイヤ関連,2013年01月11日,横浜ゴム、自社技術を搭載したEVコンセプトカー「AERO-Y」を開発,https://www.y-yokohama.com/release/?id=2011&lang=ja&sp=820
タイヤ関連,2012年12月28日,横浜ゴム、東京オートサロン2013に出展,https://www.y-yokohama.com/release/?id=2006&lang=ja&sp=820
タイヤ関連,2012年12月19日,横浜ゴム、走行時の車の空気抵抗を低減するタイヤ設計技術を開発,https://www.y-yokohama.com/release/?id=2001&lang=ja&sp=820
タイヤ関連,2012年12月13日,横浜ゴム、スタンダード低燃費タイヤ 「ECOS ES31」新発売,https://www.y-yokohama.com/release/?id=1998&lang=ja&sp=840
タイヤ関連,2012年11月16日,横浜ゴム、グローバルフラッグシップタイヤ「ADVAN Sport V105」新発売,https://www.y-yokohama.com/release/?id=1996&lang=ja&sp=840
モータースポーツ関連,2012年11月12日,横浜ゴム、30年連続でマカオグランプリに ワンメイクタイヤ供給,https://www.y-yokohama.com/release/?id=1990&lang=ja&sp=840
タイヤ関連,2012年11月12日,ヨコハマタイヤが「メルセデス・ベンツ CLSシューティングブレーク」に新車装着,https://www.y-yokohama.com/release/?id=1989&lang=ja&sp=840
モータースポーツ関連,2012年10月31日,ヨコハマタイヤ装着車がSUPER GTのGT300クラスでシリーズチャンピオン獲得,https://www.y-yokohama.com/release/?id=1984&lang=ja&sp=840
タイヤ関連,2012年10月30日,ヨコハマタイヤの「ブルーアース」が「スバル インプレッサXV」に新車装着,https://www.y-yokohama.com/release/?id=1982&lang=ja&sp=840
モータースポーツ関連,2012年10月11日,ヨコハマタイヤワンメイクのWTCC、日本ラウンドにPRブースを出展,https://www.y-yokohama.com/release/?id=1969&lang=ja&sp=840
タイヤ関連,2012年09月21日,世界最大の鉱山機械の展示会「MINExpo」に出展,https://www.y-yokohama.com/release/?id=1965&lang=ja&sp=860
モータースポーツ関連,2012年09月14日,ヨコハマタイヤ装着車がマレーシアの12時間耐久レースでワンツーフィニッシュ、昨年に続き2連覇を達成,https://www.y-yokohama.com/release/?id=1963&lang=ja&sp=860
タイヤ関連,2012年09月07日,横浜ゴム、コンチネンタル社のスポーツタイヤ「ExtremeContact（TM） DW」新発売,https://www.y-yokohama.com/release/?id=1961&lang=ja&sp=860
タイヤ関連,2012年09月07日,横浜ゴム、コンチネンタル社のコンフォートタイヤ「ContiMaxContact（TM） MC5」新発売,https://www.y-yokohama.com/release/?id=1960&lang=ja&sp=860
タイヤ関連,2012年09月07日,横浜ゴム、コンチネンタル社のコンパクトカー向けコンフォートタイヤ「ContiComfortContact（TM） CC5」新発売,https://www.y-yokohama.com/release/?id=1959&lang=ja&sp=860
タイヤ関連,2012年09月03日,乗用車用スタッドレスタイヤ「アイスガード」のウェブサイトをリニューアルオープン,https://www.y-yokohama.com/release/?id=1953&lang=ja&sp=860
タイヤ関連,2012年09月03日,ヨコハマタイヤの「ADVAN」がメルセデス・ベンツ新型SLクラスに新車装着,https://www.y-yokohama.com/release/?id=1952&lang=ja&sp=860
タイヤ関連,2012年09月03日,ヨコハマタイヤの「ADVAN」がメルセデス・ベンツ新型GクラスのAMGモデルに新車装着,https://www.y-yokohama.com/release/?id=1951&lang=ja&sp=860
モータースポーツ関連,2012年08月24日,アジアクロスカントリーラリー2012、 横浜ゴムのGEOLANDAR装着車が2年連続で総合2位を獲得,https://www.y-yokohama.com/release/?id=1946&lang=ja&sp=860
タイヤ関連,2012年08月24日,横浜ゴム、モスクワ国際オートモービルサロン2012に出展,https://www.y-yokohama.com/release/?id=1942&lang=ja&sp=860
モータースポーツ関連,2012年08月20日,パイクスピーク・インターナショナル・ヒルクライム、横浜ゴムのADVAN装着車が初参戦でEVクラス優勝、BluEarth装着車は自己ベストタイムを更新,https://www.y-yokohama.com/release/?id=1941&lang=ja&sp=860
タイヤ関連,2012年08月06日,低燃費タイヤ「BluEarth AE-01」が中国の権威あるタイヤ表彰で大賞を受賞,https://www.y-yokohama.com/release/?id=1932&lang=ja&sp=880
モータースポーツ関連,2012年07月31日,横浜ゴム参戦の「パイクスピーク・インターナショナル・ヒルクライム」、8月7日から開催,https://www.y-yokohama.com/release/?id=1927&lang=ja&sp=880
タイヤ関連,2012年07月30日,横浜ゴム、乗用車用スタッドレスタイヤ「アイスガード ファイブ」、矢沢永吉さんと楽曲タイアップした新テレビCMを放映,https://www.y-yokohama.com/release/?id=1925&lang=ja&sp=880
タイヤ関連,2012年07月30日,横浜ゴム、リトレッドタイヤに氷雪上性能重視型トラック・バス用スタッドレスタイヤ「ZEN 903ZW」をラインアップ,https://www.y-yokohama.com/release/?id=1924&lang=ja&sp=880
タイヤ関連,2012年07月30日,横浜ゴム、ロシアの国民的キャラクター「チェブラーシカ」を起用してスタッドレスタイヤ「アイスガード」をPR,https://www.y-yokohama.com/release/?id=1923&lang=ja&sp=880
タイヤ関連,2012年07月24日,横浜ゴム、「ADVAN Racing RSII」新発売,https://www.y-yokohama.com/release/?id=1916&lang=ja&sp=900
タイヤ関連,2012年07月02日,スタッドレスタイヤ「アイスガード ファイブ」新発売,https://www.y-yokohama.com/release/?id=1909&lang=ja&sp=900
モータースポーツ関連,2012年06月29日,横浜ゴム参戦予定の「パイクスピーク・インターナショナル・ヒルクライム」、山火事で延期が決定,https://www.y-yokohama.com/release/?id=1908&lang=ja&sp=900
モータースポーツ関連,2012年06月20日,ヨコハマタイヤが10年連続でFIA WTCCのコントロールタイヤに認定,https://www.y-yokohama.com/release/?id=1905&lang=ja&sp=900
モータースポーツ関連,2012年06月04日,横浜ゴム、オリジナル制作の電気自動車（EV）と低燃費タイヤで 世界で最も過酷なヒルクライムレースに参戦,https://www.y-yokohama.com/release/?id=1894&lang=ja&sp=900
モータースポーツ関連,2012年05月23日,横浜ゴム、GT ASIAのワンメイクタイヤ供給を開始,https://www.y-yokohama.com/release/?id=1888&lang=ja&sp=920
タイヤ関連,2012年04月25日,横浜ゴム、「ADVAN Racing GT」新発売,https://www.y-yokohama.com/release/?id=1880&lang=ja&sp=920
タイヤ関連,2012年04月23日,横浜ゴム、北京モーターショー2012に出展,https://www.y-yokohama.com/release/?id=1878&lang=ja&sp=920
タイヤ関連,2012年04月20日,横浜ゴム、タイヤ試験についてISO/IEC17025の試験所認定を取得,https://www.y-yokohama.com/release/?id=1874&lang=ja&sp=920
タイヤ関連,2012年04月02日,ヨコハマタイヤ春の安全啓発キャンペーンを実施,https://www.y-yokohama.com/release/?id=1870&lang=ja&sp=920
モータースポーツ関連,2012年03月30日,横浜ゴム、ADAC GT Mastersのワンメイクタイヤ供給を開始,https://www.y-yokohama.com/release/?id=1867&lang=ja&sp=920
モータースポーツ関連,2012年03月23日,横浜ゴム2012年モータースポーツ活動計画,https://www.y-yokohama.com/release/?id=1863&lang=ja&sp=920
タイヤ関連,2012年02月20日,横浜ゴム、低燃費タイヤのフラッグシップ「BluEarth-1」がフランスのタイヤビジネスフェアで環境賞を受賞,https://www.y-yokohama.com/release/?id=1848&lang=ja&sp=940
タイヤ関連,2012年02月16日,横浜ゴム、ジュネーブモーターショー2012に出展,https://www.y-yokohama.com/release/?id=1844&lang=ja&sp=940
タイヤ関連,2012年02月16日,横浜ゴム、乗用車向け低燃費タイヤ「BluEarth AE-01」を欧州で発売,https://www.y-yokohama.com/release/?id=1843&lang=ja&sp=940
タイヤ関連,2012年02月16日,横浜ゴム、SUV用タイヤの新商品「GEOLANDAR SUV」を欧州市場で発売,https://www.y-yokohama.com/release/?id=1842&lang=ja&sp=940
タイヤ関連,2012年01月31日,横浜ゴム、「ブルーアースを見に行こう！」キャンペーンを実施,https://www.y-yokohama.com/release/?id=1828&lang=ja&sp=940
モータースポーツ関連,2012年01月24日,ヨコハマタイヤがFIA F2選手権のコントロールタイヤに認定,https://www.y-yokohama.com/release/?id=1827&lang=ja&sp=940
タイヤ関連,2012年01月10日,横浜ゴム、東京オートサロン2012に出展,https://www.y-yokohama.com/release/?id=1822&lang=ja&sp=960
タイヤ関連,2012年01月10日,横浜ゴム、イギリスの「AUTOSPORT INTERNATIONAL(オートスポーツ インターナショナル) 2012」に出展,https://www.y-yokohama.com/release/?id=1821&lang=ja&sp=960
タイヤ関連,2012年01月05日,ヨコハマタイヤの低燃費タイヤ「BluEarth(ブルーアース)」 人気アーティスト“絢香”とタイアップした新テレビCMを放映開始,https://www.y-yokohama.com/release/?id=1819&lang=ja&sp=960
タイヤ関連,2011年12月28日,横浜ゴム、インド最大のモーターショー 「デリーオートエキスポ」に出展,https://www.y-yokohama.com/release/?id=1815&lang=ja&sp=960
タイヤ関連,2011年12月27日,ヨコハマタイヤの「ブルーアース」がトヨタの最新小型ハイブリッドカー「アクア」に新車装着,https://www.y-yokohama.com/release/?id=1814&lang=ja&sp=960
タイヤ関連,2011年12月01日,横浜ゴム、SUV用低燃費タイヤ※1「GEOLANDAR SUV」新発売,https://www.y-yokohama.com/release/?id=1910&lang=ja&sp=960
タイヤ関連,2011年12月01日,横浜ゴム、「環境＋人、社会にやさしい」グローバルコンセプト「BluEarth」から低燃費タイヤに力強い走りをプラスした「BluEarth-A」新発売,https://www.y-yokohama.com/release/?id=1810&lang=ja&sp=960
タイヤ関連,2011年11月22日,横浜ゴム、Web自動車クラブLOVECARSと共同で 車の“かっこいい”を考える広告コンテストを開催,https://www.y-yokohama.com/release/?id=1803&lang=ja&sp=960
タイヤ関連,2011年11月17日,「東京モーターショー2011」に出展,https://www.y-yokohama.com/release/?id=1801&lang=ja&sp=960
モータースポーツ関連,2011年11月16日,マカオグランプリに29年連続でワンメイクタイヤを供給,https://www.y-yokohama.com/release/?id=1799&lang=ja&sp=960
モータースポーツ関連,2011年11月15日,ADVANラリータイヤ装着車が欧州で人気のラリー選手権「IRC」でプロダクション部門シリーズチャンピオンを獲得,https://www.y-yokohama.com/release/?id=1797&lang=ja&sp=980
タイヤ関連,2011年11月01日,ヨコハマタイヤが、ガソリン車トップの低燃費を実現したダイハツ「ミラe：S（イース）」に新車装着,https://www.y-yokohama.com/release/?id=1794&lang=ja&sp=980
モータースポーツ関連,2011年10月17日,SUPER GT最終戦、ヨコハマタイヤ装着車が GT300クラスでシリーズチャンピオン獲得,https://www.y-yokohama.com/release/?id=1789&lang=ja&sp=980
タイヤ関連,2011年10月13日,横浜ゴムの次世代環境タイヤコンセプト「BluEarth」 とトラック・バス用スタッドレスタイヤ「ZEN 903ZW」が 2011年度グッドデザイン賞をダブル受賞,https://www.y-yokohama.com/release/?id=1783&lang=ja&sp=980
モータースポーツ関連,2011年09月26日,ヨコハマタイヤワンメイクのWTCC、今年の日本ラウンドは鈴鹿,https://www.y-yokohama.com/release/?id=1777&lang=ja&sp=980
モータースポーツ関連,2011年09月22日,ヨコハマタイヤ装着車がマレーシアの12時間耐久レースで総合優勝,https://www.y-yokohama.com/release/?id=1775&lang=ja&sp=980
タイヤ関連,2011年09月14日,横浜ゴム、在ロシア日本国大使館から感謝状を授与,https://www.y-yokohama.com/release/?id=1770&lang=ja&sp=980
タイヤ関連,2011年09月09日,横浜ゴムのオレンジオイルを配合したフラッグシップタイヤ「BluEarth-1」がボストン科学博物館に展示される,https://www.y-yokohama.com/release/?id=1769&lang=ja&sp=1000
タイヤ関連,2011年09月08日,平原綾香さんの新曲「My Road」着うた(R)チャリティキャンペーンを実施,https://www.y-yokohama.com/release/?id=1772&lang=ja&sp=1000
モータースポーツ関連,2011年08月26日,「アジアクロスカントリーラリー2011」、GEOLANDAR装着車が総合2位、3位を獲得,https://www.y-yokohama.com/release/?id=1763&lang=ja&sp=1000
タイヤ関連,2011年08月24日,横浜ゴム、平原綾香さんと楽曲タイアップした新テレビCMを放映開始,https://www.y-yokohama.com/release/?id=1768&lang=ja&sp=1000
タイヤ関連,2011年08月24日,横浜ゴム、ロシアの国民的キャラクター「チェブラーシカ」を起用してスタッドレスタイヤをPR,https://www.y-yokohama.com/release/?id=1760&lang=ja&sp=1000
タイヤ関連,2011年08月22日,ヨコハマタイヤが超低燃費ガソリン車「マツダ新型デミオ」に新車装着,https://www.y-yokohama.com/release/?id=1757&lang=ja&sp=1000
タイヤ関連,2011年08月19日,横浜ゴム、トラック・バス用氷雪上性能重視型スタッドレスタイヤ「ZEN 903ZW」新発売,https://www.y-yokohama.com/release/?id=1756&lang=ja&sp=1000
タイヤ関連,2011年08月11日,横浜ゴム、アジア最大規模のデザインイベント 「グッドデザインエキスポ2011」に出展,https://www.y-yokohama.com/release/?id=1745&lang=ja&sp=1000
タイヤ関連,2011年08月09日,ヨコハマタイヤ夏の安全啓発キャンペーンを実施,https://www.y-yokohama.com/release/?id=1744&lang=ja&sp=1020
モータースポーツ関連,2011年07月28日,横浜ゴム、アジア最大のFIA公認クロスカントリーラリー 「アジアクロスカントリーラリー」に11年連続で協賛,https://www.y-yokohama.com/release/?id=1741&lang=ja&sp=1020
タイヤ関連,2011年07月22日,ヨコハマタイヤがマイクロコンパクトカー 「スマート フォーツー」に新車装着,https://www.y-yokohama.com/release/?id=1738&lang=ja&sp=1020
モータースポーツ関連,2011年07月12日,IRC第6戦に新井敏弘、奴田原文雄両選手が同時参戦、ADVANカラーのSUBARU WRX STIも登場,https://www.y-yokohama.com/release/?id=1733&lang=ja&sp=1020
タイヤ関連,2011年07月06日,横浜ゴム、コンチネンタル社の新時代ハイパフォーマンス・エコタイヤ 「ContiEcoContact(TM) 5」新発売,https://www.y-yokohama.com/release/?id=1732&lang=ja&sp=1020
タイヤ関連,2011年07月06日,横浜ゴム、コンチネンタル社初の公道走行可能なセミ・レーシングタイヤ「ContiForceContact(TM)」新発売,https://www.y-yokohama.com/release/?id=1731&lang=ja&sp=1020
タイヤ関連,2011年07月06日,横浜ゴム、コンチネンタル社の安全性に優れるプレミアムスポーツタイヤ 「ContiSportContact(TM) 5」新発売,https://www.y-yokohama.com/release/?id=1730&lang=ja&sp=1020
タイヤ関連,2011年06月29日,横浜ゴム、低燃費タイヤのサイズラインアップを拡大,https://www.y-yokohama.com/release/?id=1725&lang=ja&sp=1020
タイヤ関連,2011年06月29日,最高峰コンフォートタイヤ「ADVAN dB」に空気漏れを抑制する「AIRTEX Advanced liner」を採用,https://www.y-yokohama.com/release/?id=1724&lang=ja&sp=1020
モータースポーツ関連,2011年06月27日,ヨコハマタイヤ装着車が2年連続で電気自動車の最速記録を更新,https://www.y-yokohama.com/release/?id=1722&lang=ja&sp=1020
タイヤ関連,2011年06月22日,「ADVAN Racing TCIII」新発売,https://www.y-yokohama.com/release/?id=1718&lang=ja&sp=1040
タイヤ関連,2011年06月21日,「ADVAN Racing RT」新発売,https://www.y-yokohama.com/release/?id=1717&lang=ja&sp=1040
タイヤ関連,2011年06月08日,ヨコハマタイヤが新型ハイブリッドカー「プリウスα」に新車装着,https://www.y-yokohama.com/release/?id=1714&lang=ja&sp=1040
タイヤ関連,2011年06月03日,今夏話題のディズニー／ピクサー映画最新作「カーズ2」タイアップキャンペーンを実施,https://www.y-yokohama.com/release/?id=1716&lang=ja&sp=1040
モータースポーツ関連,2011年06月02日,横浜ゴム、低燃費タイヤ「BluEarth」のプロトタイプを装着した電気自動車でヒルクライムレースに参戦,https://www.y-yokohama.com/release/?id=1711&lang=ja&sp=1040
タイヤ関連,2011年05月30日,ヨコハマタイヤがメルセデス・ベンツ新型CLSクラスに新車装着,https://www.y-yokohama.com/release/?id=1829&lang=ja&sp=1040
タイヤ関連,2011年05月30日,ヨコハマタイヤがメルセデス・ベンツ新型SLKクラスに新車装着,https://www.y-yokohama.com/release/?id=1708&lang=ja&sp=1040
モータースポーツ関連,2011年05月25日,ADVANレーシングタイヤがGTシリーズで通算100勝を達成,https://www.y-yokohama.com/release/?id=1704&lang=ja&sp=1040
タイヤ関連,2011年05月09日,横浜ゴム、タイヤの低燃費性能を高めるインナーライナー技術開発で 2名が文部科学大臣表彰の科学技術賞を受賞,https://www.y-yokohama.com/release/?id=1686&lang=ja&sp=1060
モータースポーツ関連,2011年04月20日,横浜ゴムの「BluEarth-1」を装着した由良拓也氏設計車両がエコカーレースで総合優勝,https://www.y-yokohama.com/release/?id=1677&lang=ja&sp=1060
モータースポーツ関連,2011年04月20日,欧州で人気のラリー選手権「IRC」に新井敏弘選手、奴田原文雄選手とともに参戦,https://www.y-yokohama.com/release/?id=1675&lang=ja&sp=1060
タイヤ関連,2011年04月12日,上海モーターショー2011に出展,https://www.y-yokohama.com/release/?id=1670&lang=ja&sp=1060
タイヤ関連,2011年04月05日,ヨコハマタイヤ春の安全啓発キャンペーン実施,https://www.y-yokohama.com/release/?id=1668&lang=ja&sp=1060
モータースポーツ関連,2011年03月31日,FIA主催のエコカーレースに新環境タイヤ「BluEarth-1」を供給,https://www.y-yokohama.com/release/?id=1663&lang=ja&sp=1060
タイヤ関連,2011年03月31日,エコカーと再生エネルギーの国際展示会「EVERモナコ」に初出展,https://www.y-yokohama.com/release/?id=1662&lang=ja&sp=1060
モータースポーツ関連,2011年03月08日,横浜ゴム2011年モータースポーツ活動計画,https://www.y-yokohama.com/release/?id=1645&lang=ja&sp=1080
タイヤ関連,2011年03月04日,横浜ゴム「AIR LOCK」をリニューアル発売,https://www.y-yokohama.com/release/?id=1644&lang=ja&sp=1080
タイヤ関連,2011年03月02日,横浜ゴムの新環境タイヤ「BluEarth」シリーズを欧州で展開,https://www.y-yokohama.com/release/?id=1642&lang=ja&sp=1080
タイヤ関連,2011年02月25日,横浜ゴム、ジュネーブモーターショーに出展,https://www.y-yokohama.com/release/?id=1635&lang=ja&sp=1080
タイヤ関連,2011年02月22日,横浜ゴム「Twitter」公式アカウントを開設,https://www.y-yokohama.com/release/?id=1633&lang=ja&sp=1080
タイヤ関連,2011年02月18日,ヨコハマタイヤがLEXUSのコンパクトハイブリッドカー 「CT200h」に新車装着,https://www.y-yokohama.com/release/?id=1632&lang=ja&sp=1080
タイヤ関連,2011年02月18日,ヨコハマタイヤ「ブルーアース」がトヨタ新型ヴィッツに新車装着,https://www.y-yokohama.com/release/?id=1631&lang=ja&sp=1080
タイヤ関連,2011年02月16日,CIK公認のレーシングカート用タイヤを発売,https://www.y-yokohama.com/release/?id=1628&lang=ja&sp=1080
タイヤ関連,2011年01月28日,コンチネンタルタイヤの春キャンペーンを実施,https://www.y-yokohama.com/release/?id=1614&lang=ja&sp=1100
タイヤ関連,2011年01月26日,ヨコハマの新ブランド「ブルーアース」、新人アーティスト“Rake（レイク）”とタイアップしたテレビＣＭを放映開始,https://www.y-yokohama.com/release/?id=1611&lang=ja&sp=1100
タイヤ関連,2011年01月18日,世界最大の動画共有サイト「YouTube」に公式チャンネルを開設,https://www.y-yokohama.com/release/?id=1610&lang=ja&sp=1100
タイヤ関連,2011年01月17日,海外向けテレビCMが第６回IAA日本ベスト広告賞の銅賞を受賞,https://www.y-yokohama.com/release/?id=1608&lang=ja&sp=1100
タイヤ関連,2011年01月11日,東京オートサロン2011に出展,https://www.y-yokohama.com/release/?id=1605&lang=ja&sp=1100
タイヤ関連,2011年01月04日,ヨコハマタイヤが「アウディA7 スポーツバック」に新車装着,https://www.y-yokohama.com/release/?id=1602&lang=ja&sp=1100
タイヤ関連,2010年12月09日,低燃費タイヤ「BluEarth RV-01」新発売,https://www.y-yokohama.com/release/?id=1585&lang=ja&sp=1120
タイヤ関連,2010年12月09日,低燃費タイヤ「BluEarth-1 AAA spec」新発売,https://www.y-yokohama.com/release/?id=1584&lang=ja&sp=1120
タイヤ関連,2010年12月03日,"新・低燃費タイヤ「ブルーアース」で無給油1,000マイル走破",https://www.y-yokohama.com/release/?id=1578&lang=ja&sp=1120
タイヤ関連,2010年11月15日,新・低燃費タイヤ「ブルーアース」で燃費チャレンジを実施,https://www.y-yokohama.com/release/?id=1566&lang=ja&sp=1120
モータースポーツ関連,2010年11月15日,マカオグランプリに28年連続でオフィシャルタイヤを供給,https://www.y-yokohama.com/release/?id=1565&lang=ja&sp=1120
タイヤ関連,2010年10月21日,最高峰コンフォートタイヤ「ADVAN dB」を海外市場で発売,https://www.y-yokohama.com/release/?id=1550&lang=ja&sp=1140
タイヤ関連,2010年10月14日,福井新聞社主催の「冬の交通安全 親子体験塾」に協賛,https://www.y-yokohama.com/release/?id=1545&lang=ja&sp=1140
タイヤ関連,2010年09月30日,「ヨコハマタイヤ秋の安全啓発キャンペーン」を実施,https://www.y-yokohama.com/release/?id=1541&lang=ja&sp=1140
タイヤ関連,2010年09月29日,「BluEarth AE-01」がグッドデザイン賞を受賞,https://www.y-yokohama.com/release/?id=1540&lang=ja&sp=1160
タイヤ関連,2010年09月09日,「第63回IAA商用車見本市2010」に出展,https://www.y-yokohama.com/release/?id=1529&lang=ja&sp=1160
タイヤ関連,2010年09月06日,「チェブラーシカ」を起用してスタッドレスタイヤを紹介,https://www.y-yokohama.com/release/?id=1528&lang=ja&sp=1160
タイヤ関連,2010年08月31日,織田裕二氏起用の新テレビCMスタート,https://www.y-yokohama.com/release/?id=1527&lang=ja&sp=1160
タイヤ関連,2010年08月31日,交通量の増える夏休みにタイヤの安全啓発を実施,https://www.y-yokohama.com/release/?id=1526&lang=ja&sp=1160
モータースポーツ関連,2010年08月20日,ヨコハマタイヤワンメイクのWTCC、今年も日本ラウンド開催,https://www.y-yokohama.com/release/?id=1523&lang=ja&sp=1160
タイヤ関連,2010年08月11日,あなたの街のタイヤショップ「タイヤガーデン」の新テレビCMをスタート,https://www.y-yokohama.com/release/?id=1516&lang=ja&sp=1160
タイヤ関連,2010年08月06日,ランフラット・スタッドレスタイヤ「アイスガード トリプル Z・P・S」発売,https://www.y-yokohama.com/release/?id=1515&lang=ja&sp=1160
タイヤ関連,2010年08月06日,ヨコハマタイヤ「安全啓発キャラバン」を全国で展開中,https://www.y-yokohama.com/release/?id=1514&lang=ja&sp=1180
タイヤ関連,2010年08月03日,ヨコハマタイヤが新型ポルシェ・カイエンに新車装着,https://www.y-yokohama.com/release/?id=1512&lang=ja&sp=1180
タイヤ関連,2010年07月29日,スタッドレスタイヤ「アイスガード トリプルプラス」発売,https://www.y-yokohama.com/release/?id=1507&lang=ja&sp=1180
モータースポーツ関連,2010年07月23日,「アジアクロスカントリーラリー2010」に協賛,https://www.y-yokohama.com/release/?id=1505&lang=ja&sp=1180
タイヤ関連,2010年07月16日,走行時のタイヤ空気抵抗を測定するシミュレーション技術を開発,https://www.y-yokohama.com/release/?id=1498&lang=ja&sp=1180
タイヤ関連,2010年07月05日,新・低燃費タイヤ「BluEarth AE-01」のモニターキャンペーンを実施,https://www.y-yokohama.com/release/?id=1496&lang=ja&sp=1180
タイヤ関連,2010年06月29日,日立システムアンドサービス、京セラコミュニケーションシステムと共同でタイヤ空気圧モニタリングシステムのASPサービスを開始,https://www.y-yokohama.com/release/?id=1494&lang=ja&sp=1180
モータースポーツ関連,2010年06月29日,ヨコハマタイヤ装着車が電気自動車の歴代記録を更新,https://www.y-yokohama.com/release/?id=1493&lang=ja&sp=1200
タイヤ関連,2010年06月24日,人気女性アーティスト“lecca”とタイアップしたテレビCMを放映開始,https://www.y-yokohama.com/release/?id=1489&lang=ja&sp=1200
タイヤ関連,2010年06月08日,「環境+人に優しい」をテーマとしたグローバルコンセプト「BluEarth」誕生,https://www.y-yokohama.com/release/?id=1185&lang=ja&sp=1200
モータースポーツ関連,2010年06月03日,電気自動車用タイヤ開発の一環として今年も過酷なヒルクライムレースに参戦,https://www.y-yokohama.com/release/?id=1488&lang=ja&sp=1200
タイヤ関連,2010年06月03日,タイヤの低燃費性能を高めるインナーライナー技術が日本ゴム協会賞を受賞,https://www.y-yokohama.com/release/?id=1490&lang=ja&sp=1200
モータースポーツ関連,2010年05月19日,WTCCイタリアラウンドに冠スポンサーとして協賛,https://www.y-yokohama.com/release/?id=1129&lang=ja&sp=1200
タイヤ関連,2010年05月07日,ハイスピードを制する「ContiSportContact(TM) 5P」新発売,https://www.y-yokohama.com/release/?id=1127&lang=ja&sp=1200
タイヤ関連,2010年04月23日,松井秀喜選手が所属するロサンゼルス・エンゼルスをサポート,https://www.y-yokohama.com/release/?id=1125&lang=ja&sp=1200
タイヤ関連,2010年04月20日,環境と走りを両立する“オレンジオイル”をキーワードに「北京モーターショー2010」に出展,https://www.y-yokohama.com/release/?id=29&lang=ja&sp=1220
タイヤ関連,2010年04月13日,タイヤの安全性を訴求、点検サービスも実施,https://www.y-yokohama.com/release/?id=1184&lang=ja&sp=1220
タイヤ関連,2010年04月01日,ヨコハマタイヤ安全啓発キャンペーンを実施,https://www.y-yokohama.com/release/?id=1183&lang=ja&sp=1220
タイヤ関連,2010年03月31日,ニュルブルクリンクサーキットに「ヨコハマ・ストアー」をオープン,https://www.y-yokohama.com/release/?id=1121&lang=ja&sp=1220
モータースポーツ関連,2010年03月23日,スーパーGT開幕戦、2年連続でADVANレーシングタイヤ装着車が2クラス制覇,https://www.y-yokohama.com/release/?id=1120&lang=ja&sp=1220
モータースポーツ関連,2010年03月05日,横浜ゴム2010年モータースポーツ活動計画,https://www.y-yokohama.com/release/?id=1118&lang=ja&sp=1220
タイヤ関連,2010年02月26日,リトレッドタイヤに環境特化型トラック・バス用ブランド「ZEN」の2商品をラインアップ,https://www.y-yokohama.com/release/?id=37&lang=ja&sp=1220
タイヤ関連,2010年02月25日,「ジュネーブモーターショー2010」に出展,https://www.y-yokohama.com/release/?id=1117&lang=ja&sp=1220
タイヤ関連,2010年02月24日,新開発「サイレントリング」搭載の新型「DNA dB super E-spec」発売,https://www.y-yokohama.com/release/?id=1182&lang=ja&sp=1240
タイヤ関連,2010年02月22日,バン・小型トラック専用エコタイヤ「JOB RY52」新発売,https://www.y-yokohama.com/release/?id=1116&lang=ja&sp=1240
タイヤ関連,2010年02月01日,「コンチネンタルタイヤキャンペーン」を実施,https://www.y-yokohama.com/release/?id=1111&lang=ja&sp=1240
タイヤ関連,2010年01月29日,高嶋ちさ子氏プロデュースコンサートが当たる「ADVAN dBキャンペーン」実施,https://www.y-yokohama.com/release/?id=1115&lang=ja&sp=1240
タイヤ関連,2010年01月27日,最高峰コンフォートタイヤ「ADVAN dB」にインチアップサイズを追加発売,https://www.y-yokohama.com/release/?id=1108&lang=ja&sp=1240
タイヤ関連,2010年01月19日,JAF公認レーシングカート用タイヤ「SL07」「SLJ」新発売,https://www.y-yokohama.com/release/?id=1105&lang=ja&sp=1240
タイヤ関連,2010年01月06日,東京オートサロン2010に出展,https://www.y-yokohama.com/release/?id=1104&lang=ja&sp=1240
タイヤ関連,2010年01月04日,業界自主基準によるタイヤ性能等級制度の制定に伴い低燃費タイヤなどのラベリングを開始,https://www.y-yokohama.com/release/?id=28&lang=ja&sp=1240
タイヤ関連,2009年12月11日,ドバイモーターショー2009に出展,https://www.y-yokohama.com/release/?id=1103&lang=ja&sp=1260
